image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,geometry,local_image_id
38,c3d6a170-0643-45a5-a5bb-325afcd9fb45,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-30T18:08:33Z', 'processingDate': '2022-05-16T12:17:50.364Z', 'parentIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'azimuthAngle': 180.050385234506, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8885fc57-9932-48c4-8c42-87b0442d5f2f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.95571849382857, 'lon': 1.888796367210488}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '244d5c99-0fae-4043-95d7-04b8b2837f63', 'publicationDate': '2022-05-16T16:33:31.206859413Z', 'illuminationElevationAngle': 59.74515044151393, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-27T12:57:10.005171634Z', 'incidenceAngleAcrossTrack': -27.18615587077592, 'illuminationAzimuthAngle': 165.4462633135033, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 1.553547948071534, 'incidenceAngle': 27.21858631941513, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c3d6a170-0643-45a5-a5bb-325afcd9fb45,airbus,2022-05-16 11:18:14.680000+00:00,,,30.1,0.5,HOURS,144860,38,1931.440597367142,"POLYGON ((1.71377555 48.609576889999985, 1.73777382 48.60961359, 1.87121908 48.60920399, 2.0575086 48.60688346, 2.05896629 48.66381847, 2.0606598 48.70356868, 2.06067335 48.713492549999984, 2.06096042 48.72342065, 2.06090478 48.73333864, 2.0618715 48.79285402, 2.06249914 48.81269107, 2.06274462 48.83251084, 2.06256656 48.8523174, 2.06288314 48.86222629, 2.06293157 48.88202431, 2.06329762 48.89193487, 2.06381719 48.94141728, 2.06333658 49.03033856, 2.06274583 49.05006319, 2.06274894 49.05993632, 2.06161755 49.10922707999998, 2.06083535 49.12891604, 2.06094008 49.13877827, 2.06083594 49.14863062, 2.05955307 49.18799832, 2.05947838 49.197843589999984, 2.05896417 49.21751285, 2.05525977 49.30592145, 2.03062456 49.305615049999986, 1.89728002 49.30335828, 1.7167785 49.29859146, 1.71777271 49.272187, 1.71852348 49.24311523, 1.71890888 49.2140133, 1.7193022 49.20432711, 1.7196561 49.17521712, 1.72056373 49.14611252, 1.72038632 49.13638854, 1.72072783 49.10725059, 1.7206113 49.09752442, 1.7214107 49.06838871, 1.72126846 49.04892271, 1.72165299 49.010019669999984, 1.72212322 49.00030371, 1.72220871 48.98082805, 1.72147565 48.95158185, 1.7208725 48.89307832, 1.72074683 48.8540653, 1.71923597 48.79545709, 1.71885702 48.76615007999999, 1.71853521 48.75637427, 1.71795569 48.72705068, 1.7170638 48.70747934, 1.71592462 48.66833984, 1.71377555 48.609576889999985))",200
39,960d801b-df02-4879-93c9-3d9d83172c8a,phr,phr,oneatlas,"{'commercialReference': 'SO22032487', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206181112521_FR1_PX_E002N48_0517_06636', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-20T21:17:16.047104231Z', 'processingDate': '2022-06-20T19:49:46.174', 'parentIdentifier': 'DS_PHR1B_202206181113291_FR1_PX_E002N48_0517_06640', 'azimuthAngle': 180.0144240703374, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'baa61e85-80fc-4e4b-87fb-e9145da520bd', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.67045393887163, 'lon': 2.360491770511686}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '8794bb99-bea8-4523-8e3a-dfc4712b39b1', 'publicationDate': '2022-06-20T21:17:16.047104231Z', 'illuminationElevationAngle': 63.77524042826735, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-06-20T21:17:16.047108426Z', 'incidenceAngleAcrossTrack': -17.09558463978723, 'illuminationAzimuthAngle': 159.5828553155054, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -24.62484374849196, 'incidenceAngle': 28.89793327314154, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202206181113291_FR1_PX_E002N48_0517_06640', 'organisationName': 'AIRBUS DS GEO'}",960d801b-df02-4879-93c9-3d9d83172c8a,airbus,2022-06-18 11:13:29.181000+00:00,,,0.02,0.5,MINUTES,1067810,39,2143.6557423445597,"POLYGON ((2.20166638 49.09344141, 2.19918947 48.2815092, 2.52179407 48.24959671, 2.52017918 49.07063884, 2.20166638 49.09344141))",176
40,eea92dc3-7366-40c8-be96-8da01065dea8,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-02T12:43:59.563281704Z', 'processingDate': '2022-11-02T11:49:27.842Z', 'parentIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'azimuthAngle': 179.99189705879, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '54c4b1a1-93ea-4eca-9141-72f89db64d16', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.83877939637007, 'lon': 2.243748171161507}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'bfbb8755-54d5-4e6b-b3f2-45737171cbfa', 'publicationDate': '2022-11-02T12:43:59.563281704Z', 'illuminationElevationAngle': 26.30061329160847, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-10-30T12:42:08.702533249Z', 'incidenceAngleAcrossTrack': -15.29745909139835, 'illuminationAzimuthAngle': 173.3760238396638, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -8.613099428855183, 'incidenceAngle': 17.36243625656916, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",eea92dc3-7366-40c8-be96-8da01065dea8,airbus,2022-11-02 11:10:18.055000+00:00,,,23.1,0.5,HOURS,986380,40,1063.7669548914175,"POLYGON ((2.0959167 49.0634012, 2.09629697 49.04147015, 2.09693976 48.88404781, 2.09661102 48.85635259, 2.09673417 48.82845248, 2.09610946 48.71704379, 2.09619333 48.70769386, 2.09587757 48.68916176, 2.09528471 48.62402079, 2.23129045 48.62057486, 2.39104977 48.61463707, 2.39168459 48.66489275, 2.39185388 48.71180411999999, 2.39221164 48.78670754, 2.39202329 48.8709625, 2.39211036 48.88960892, 2.39065532 49.057693579999984, 2.36945067 49.05831672, 2.23887183 49.06147694, 2.0959167 49.0634012))",32
41,3651d7e8-911e-4288-bee7-b1ab5d887912,phr,phr,oneatlas,"{'commercialReference': 'SO22042127', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111058333_FR1_PX_E002N49_0502_02445', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T01:47:55.466145689Z', 'processingDate': '2022-08-12T01:07:40.568', 'parentIdentifier': 'DS_PHR1B_202208111059103_FR1_PX_E002N49_0502_02449', 'azimuthAngle': 179.9929084869412, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '550ba760-eda9-44fb-8dcb-712ecf8028bb', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.04249737379969, 'lon': 2.362605565514999}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '6cca2c40-b467-4c24-8d9f-371898c90ef9', 'publicationDate': '2022-08-12T01:47:55.466145689Z', 'illuminationElevationAngle': 54.38848662297732, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T01:47:55.466160305Z', 'incidenceAngleAcrossTrack': 1.95847171897192, 'illuminationAzimuthAngle': 156.0312383018016, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -6.030214068766076, 'incidenceAngle': 6.335832858489275, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059103_FR1_PX_E002N49_0502_02449', 'organisationName': 'AIRBUS DS GEO'}",3651d7e8-911e-4288-bee7-b1ab5d887912,airbus,2022-08-11 10:59:10.305000+00:00,,,0.0,0.5,MINUTES,282990,41,551.3042340974553,"POLYGON ((2.22429102 49.16519929, 2.22504755 48.91927443, 2.50015865 48.92009939, 2.50092011 49.16575863, 2.22429102 49.16519929))",94
42,ef06a870-56c1-4e23-a3e1-c474abe6911c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202207031059119_FR1_PX_E002N48_0224_01728', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-17T16:18:03.64093442Z', 'processingDate': '2022-07-03T15:47:42.822Z', 'parentIdentifier': 'DS_PHR1A_202207031059119_FR1_PX_E002N48_0224_01728', 'azimuthAngle': 179.9879011901169, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'adb8b2b6-b40c-4916-abfa-87fc10726cd4', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.985284935725716, 'lon': 2.1260669718315452}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'bae6bb65-06d5-4bbe-b794-b3ecce09fc6c', 'publicationDate': '2022-07-17T16:18:03.64093442Z', 'illuminationElevationAngle': 61.8107824876062, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-14T16:17:06.502385344Z', 'incidenceAngleAcrossTrack': 5.143757820047439, 'illuminationAzimuthAngle': 151.4573100260435, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.91965313376557, 'incidenceAngle': 14.77155538446872, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202207031059119_FR1_PX_E002N48_0224_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ef06a870-56c1-4e23-a3e1-c474abe6911c,airbus,2022-07-03 10:59:11.930000+00:00,,,67.00382020898333,0.5,HOURS,305890,42,419.718831288681,"POLYGON ((1.9848124 48.89227406, 2.00502169 48.89278241999999, 2.14366381 48.89526093, 2.26736502 48.89633257, 2.26806225 49.07823722, 2.1508187 49.07735442, 1.9840717 49.07430169, 1.98414209 48.99540986, 1.9848124 48.89227406))",135
43,12770825-6c17-42d7-a892-713a0364d189,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-04-18T07:17:59Z', 'processingDate': '2022-04-03T12:13:04.38Z', 'azimuthAngle': 179.963766035004, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4a65fbb0-b0b8-4ca0-aa80-7e1973d148fe', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01403101981413', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.72127144511541, 'lon': 2.485178829718303}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'ad320fe7-467b-4d2a-82f5-90ca6deae304', 'publicationDate': '2022-04-05T12:43:46.958022721Z', 'illuminationElevationAngle': 44.00184349158199, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-04-15T07:12:14.56749051Z', 'incidenceAngleAcrossTrack': 1.4083547718609952, 'illuminationAzimuthAngle': 159.12588432457488, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 9.475246631646634, 'incidenceAngle': 9.574471279677844, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",12770825-6c17-42d7-a892-713a0364d189,airbus,2022-04-03 10:54:22.254000+00:00,,,12.0,0.3,HOURS,374400,43,208.5063149366871,"POLYGON ((2.38808651 48.78725417, 2.38838233 48.65888273, 2.38838513 48.65808108, 2.3883875 48.65594983, 2.58195653 48.65526488, 2.58196807 48.65738581, 2.58197132 48.658181269999986, 2.58227115 48.78682985, 2.38808651 48.78725417))",252
44,7798fa64-1a78-4412-b69b-043a91965c76,phr,phr,oneatlas,"{'commercialReference': 'SO22024410', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205131050549_FR1_PX_E002N49_0502_02102', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-14T02:12:28.671675123Z', 'processingDate': '2022-05-14T01:05:18.227', 'parentIdentifier': 'DS_PHR1B_202205131051319_FR1_PX_E002N49_0502_02106', 'azimuthAngle': 179.9944049980494, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4031118b-f81f-414d-b1f6-81b2f2fa6ae8', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.05910257546236, 'lon': 2.362618643972615}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'f0d014d7-bdf0-435b-8ae5-7c85871fb613', 'publicationDate': '2022-05-14T02:12:28.671675123Z', 'illuminationElevationAngle': 57.53714682480841, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-14T02:12:28.671679059Z', 'incidenceAngleAcrossTrack': 13.13143623041573, 'illuminationAzimuthAngle': 154.7300723122332, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -2.362512278677286, 'incidenceAngle': 13.32798899858292, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205131051319_FR1_PX_E002N49_0502_02106', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",7798fa64-1a78-4412-b69b-043a91965c76,airbus,2022-05-13 10:51:31.931000+00:00,,,7.22,0.5,MINUTES,218970,44,501.84848998375986,"POLYGON ((2.21785692 49.16592309, 2.21880093 48.95118248, 2.50628052 48.95370059, 2.50738037 49.16699781, 2.21785692 49.16592309))",204
45,cefbb499-ba23-4725-ae68-6af215883a7c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-11T19:29:05.921818066Z', 'processingDate': '2022-06-27T15:46:15.809Z', 'parentIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'azimuthAngle': 179.9906714463792, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a1556488-6f62-4b2a-a6b5-763d0c84ca08', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.054188769813976, 'lon': 2.3625635090055397}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'ab48f2d4-4e49-4aeb-a64b-e5c283f64c5f', 'publicationDate': '2022-07-11T19:29:05.921818066Z', 'illuminationElevationAngle': 61.86520897677938, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-08T16:37:10.438747344Z', 'incidenceAngleAcrossTrack': 9.632003446842573, 'illuminationAzimuthAngle': 149.9395488342303, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -10.41298915179974, 'incidenceAngle': 14.04412211392449, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",cefbb499-ba23-4725-ae68-6af215883a7c,airbus,2022-06-27 10:54:53.930000+00:00,,,31.914048339118732,0.5,HOURS,304860,45,652.6777876515829,"POLYGON ((2.22038407 48.91102395, 2.33827269 48.914484, 2.50501729 48.91752635, 2.50613854 49.19745055, 2.48571971 49.19729499, 2.34521553 49.19545733, 2.21905294 49.19236405999999, 2.21898848 49.12393112, 2.21999096 48.97595951, 2.22038407 48.91102395))",144
46,95b2a957-76b2-4281-b12c-7c9a28d804c4,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208041103173_FR1_PX_E002N48_0521_01107', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-24T20:53:06.733268975Z', 'processingDate': '2022-08-04T17:07:04.736Z', 'parentIdentifier': 'DS_PHR1B_202208041103173_FR1_PX_E002N48_0521_01107', 'azimuthAngle': 179.9830669236649, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8f5691ef-c890-429f-a402-c47557ba2b75', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.85730834910223, 'lon': 2.3483036537513895}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'd0191d8f-f636-4082-bcc5-2588bd3510b5', 'publicationDate': '2022-08-24T20:53:06.733268975Z', 'illuminationElevationAngle': 56.66525973459019, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-08-16T06:52:26.522342383Z', 'incidenceAngleAcrossTrack': -7.187433973383717, 'illuminationAzimuthAngle': 156.1854405453485, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 2.923284131562689, 'incidenceAngle': 7.747714174801926, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202208041103173_FR1_PX_E002N48_0521_01107', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",95b2a957-76b2-4281-b12c-7c9a28d804c4,airbus,2022-08-04 11:03:17.306000+00:00,,,29.3,0.5,HOURS,249270,46,249.4600257578366,"POLYGON ((2.20944936 48.80150371, 2.32390835 48.80268339, 2.48706263 48.80254471, 2.48715795 48.91281948, 2.37207565 48.91298764, 2.20948768 48.91145458, 2.20944936 48.80150371))",75
47,775b4729-2187-4fe9-903a-24c0aa2eef26,phr,phr,oneatlas,"{'commercialReference': 'SO22021536', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202204301050423_FR1_PX_E001N49_1203_02237', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-01T00:37:38.402866197Z', 'processingDate': '2022-04-30T23:35:32.675', 'parentIdentifier': 'DS_PHR1A_202204301051193_FR1_PX_E001N49_1203_02241', 'azimuthAngle': 179.99249908641, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '73a4602e-f796-46ba-8557-aab99b0f3f86', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.102561368052704, 'lon': 1.984881443198027}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'b4867e47-b807-4c95-a9a2-6e3a4cfa8f6e', 'publicationDate': '2022-05-01T00:37:38.402866197Z', 'illuminationElevationAngle': 53.88785213516211, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-01T00:37:38.402870607Z', 'incidenceAngleAcrossTrack': 15.9144513043747, 'illuminationAzimuthAngle': 155.6251326842539, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -3.227540179887011, 'incidenceAngle': 16.20666424573284, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202204301051193_FR1_PX_E001N49_1203_02241', 'organisationName': 'AIRBUS DS GEO'}",775b4729-2187-4fe9-903a-24c0aa2eef26,airbus,2022-04-30 10:51:19.305000+00:00,,,0.0,0.5,MINUTES,52910,47,555.8697641464614,"POLYGON ((1.83621467 49.21767044, 1.83719505 48.985519709999984, 2.13194208 48.989300689999986, 2.13354821 49.21959614, 1.83621467 49.21767044))",222
48,f0eb6819-11d5-403c-8917-facfa736cd01,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-12-14T15:43:40.590365491Z', 'processingDate': '2022-10-02T11:08:12.413Z', 'azimuthAngle': 179.9984183485463, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9849c9a9-b5bd-43c3-adcf-e2c22c027f5e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02103104234517', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.856300959598016, 'lon': 2.3422155878504425}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '17750eb8-1218-4e40-9fb8-9da3272301c6', 'publicationDate': '2022-12-14T15:43:40.590365491Z', 'illuminationElevationAngle': 37.20238681923578, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-12-11T15:42:08.039724336Z', 'incidenceAngleAcrossTrack': 2.2193437367531, 'illuminationAzimuthAngle': 165.52522911027341, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 11.137894522315179, 'incidenceAngle': 11.3855479248071, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f0eb6819-11d5-403c-8917-facfa736cd01,airbus,2022-10-02 10:54:22.582000+00:00,,,100.0,0.3,HOURS,351000,48,196.0865964874882,"POLYGON ((2.24427814 48.91821882, 2.24469611 48.79535988, 2.43988585 48.79435123, 2.44015304 48.91726797, 2.24427814 48.91821882))",10
49,993a663f-f28b-4fa4-9672-8541e81a6a62,phr,phr,oneatlas,"{'commercialReference': 'SO22032476', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206181113230_FR1_PX_E002N48_0819_05880', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-20T16:42:51.679793545Z', 'processingDate': '2022-06-20T15:15:15.226', 'parentIdentifier': 'DS_PHR1B_202206181114000_FR1_PX_E002N48_0819_05884', 'azimuthAngle': 180.004478240777, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0717dfb2-811e-46b2-8774-b40aa4b369b6', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.75305701847585, 'lon': 2.595950724200091}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '08b977cb-84f9-45d1-a47d-802c84dad7a7', 'publicationDate': '2022-06-20T16:42:51.679793545Z', 'illuminationElevationAngle': 63.80951906982096, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-06-20T16:42:51.679799061Z', 'incidenceAngleAcrossTrack': -23.43460127055274, 'illuminationAzimuthAngle': 160.6195391661881, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -7.419826303064148, 'incidenceAngle': 24.35134143922626, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202206181114000_FR1_PX_E002N48_0819_05884', 'organisationName': 'AIRBUS DS GEO'}",993a663f-f28b-4fa4-9672-8541e81a6a62,airbus,2022-06-18 11:14:00.055000+00:00,,,0.01,0.5,MINUTES,747810,49,1699.9763071631298,"POLYGON ((2.43546588 49.08069453, 2.43361212 48.44099324, 2.75828933 48.42661077, 2.75663469 49.07453914, 2.43546588 49.08069453))",177
