image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,local_image_id,incidence_angle,geometry
111,f18191cb-bda5-4dcf-b65c-fdef9f4f40f5,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-02T11:17:38.526612239Z', 'processingDate': '2022-11-02T10:58:02.55Z', 'azimuthAngle': 180.3137711204578, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fc5d9139-8431-4bd1-b678-fdb8a59f7e6b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02210504655467', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.721248737998934, 'lon': 2.485276931216599}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '9d0aba1a-7781-4f1e-82a0-dc9ef52beaf3', 'publicationDate': '2022-11-02T11:17:38.526612239Z', 'illuminationElevationAngle': 26.325062761563178, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-10-30T11:17:04.72924988Z', 'incidenceAngleAcrossTrack': 6.5504699429634785, 'illuminationAzimuthAngle': 168.40543294591816, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 17.420380502808754, 'incidenceAngle': 18.45199610754604, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f18191cb-bda5-4dcf-b65c-fdef9f4f40f5,airbus,2022-11-02 10:50:50.538000+00:00,,,45.3,0.3,HOURS,403200,111,224.89155520219649,34,18.45199610754604,"POLYGON ((2.3840386 48.79161702999998, 2.38450703 48.65551565, 2.5860085 48.65085742, 2.58651526 48.78689872, 2.3840386 48.79161702999998))"
112,eea92dc3-7366-40c8-be96-8da01065dea8,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-02T12:43:59.563281704Z', 'processingDate': '2022-11-02T11:49:27.842Z', 'parentIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'azimuthAngle': 179.99189705879, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '54c4b1a1-93ea-4eca-9141-72f89db64d16', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.83877939637007, 'lon': 2.243748171161507}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'bfbb8755-54d5-4e6b-b3f2-45737171cbfa', 'publicationDate': '2022-11-02T12:43:59.563281704Z', 'illuminationElevationAngle': 26.30061329160847, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-10-30T12:42:08.702533249Z', 'incidenceAngleAcrossTrack': -15.29745909139835, 'illuminationAzimuthAngle': 173.3760238396638, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -8.613099428855183, 'incidenceAngle': 17.36243625656916, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202211021110180_FR1_PX_E002N48_0321_04187', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",eea92dc3-7366-40c8-be96-8da01065dea8,airbus,2022-11-02 11:10:18.055000+00:00,,,23.1,0.5,HOURS,986380,112,1063.7669548914175,32,17.36243625656916,"POLYGON ((2.0959167 49.0634012, 2.09629697 49.04147015, 2.09693976 48.88404781, 2.09661102 48.85635259, 2.09673417 48.82845248, 2.09610946 48.71704379, 2.09619333 48.70769386, 2.09587757 48.68916176, 2.09528471 48.62402079, 2.23129045 48.62057486, 2.39104977 48.61463707, 2.39168459 48.66489275, 2.39185388 48.71180411999999, 2.39221164 48.78670754, 2.39202329 48.8709625, 2.39211036 48.88960892, 2.39065532 49.057693579999984, 2.36945067 49.05831672, 2.23887183 49.06147694, 2.0959167 49.0634012))"
113,666f83db-cbb8-4fa7-b684-f7ae4a251e74,phr,phr,oneatlas,"{'commercialReference': 'SO22021537', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202204301050533_FR1_PX_E002N49_0302_03084', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-01T01:09:35.239620719Z', 'processingDate': '2022-04-30T23:41:43.396', 'parentIdentifier': 'DS_PHR1A_202204301051303_FR1_PX_E002N49_0302_03088', 'azimuthAngle': 179.9903936863936, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0d9a4b10-2b73-447e-b860-b4327617526f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.06000338009796, 'lon': 2.224954581667381}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'afde8567-6ced-4216-a068-b64da53bfb4c', 'publicationDate': '2022-05-01T01:09:35.239620719Z', 'illuminationElevationAngle': 53.99499456112834, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-01T01:09:35.239625879Z', 'incidenceAngleAcrossTrack': 12.83102556452569, 'illuminationAzimuthAngle': 155.9770924315993, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 3.422168208323646, 'incidenceAngle': 13.25078766238903, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202204301051303_FR1_PX_E002N49_0302_03088', 'organisationName': 'AIRBUS DS GEO'}",666f83db-cbb8-4fa7-b684-f7ae4a251e74,airbus,2022-04-30 10:51:30.306000+00:00,,,0.0,0.5,MINUTES,336930,113,739.0829542564724,221,13.25078766238903,"POLYGON ((2.08005107 49.21914923, 2.08175945 48.902492659999986, 2.36814004 48.90101551999999, 2.3698581 49.21563203, 2.08005107 49.21914923))"
114,8b44b61d-4edf-4777-b569-df10d4de0cbe,pneo,pneo,oneatlas,"{'commercialReference': '000017347', 'qualified': False, 'lastUpdateDate': '2022-06-27T17:05:44Z', 'processingDate': '2022-04-17T22:47:53.513Z', 'azimuthAngle': 225.44536720125714, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6f5856ae-17ad-4448-8a2b-aa51ab10aada', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_01226801690806', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_EUcities_1', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.86940130795324, 'lon': 2.3382049869718373}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.1.12', 'correlationId': 'PWOI_000017347_8_1_I_1', 'publicationDate': '2022-04-17T22:54:03.586689235Z', 'illuminationElevationAngle': 30.36351871772429, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-06-27T17:05:44Z', 'incidenceAngleAcrossTrack': -11.93458250049619, 'illuminationAzimuthAngle': 162.23353028019702, 'format': 'SAFIR', 'internalLine': '8_1', 'incidenceAngleAlongTrack': 11.511290627321033, 'internalReference': 'SAL22013955', 'incidenceAngle': 16.05813663949371, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",8b44b61d-4edf-4777-b569-df10d4de0cbe,airbus,2022-02-26 11:01:51.872000+00:00,,,0.0,0.32,MINUTES,408168,114,226.92904475723165,234,16.05813663949371,"POLYGON ((2.23666504 48.93468118, 2.23651087 48.79828072, 2.43984373 48.80323762, 2.4398991 48.94049985, 2.23666504 48.93468118))"
115,7e484c4c-0c5c-40ec-b981-68b6c3cf9be4,pneo,pneo,oneatlas,"{'commercialReference': '000035958', 'qualified': False, 'lastUpdateDate': '2022-08-09T17:59:47Z', 'processingDate': '2022-08-09T17:49:38.57Z', 'azimuthAngle': 297.14592605185385, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'e43ba029-421d-4b7f-82e0-b4d238ef9ab0', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00504600181748', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_19', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.70691013929588, 'lon': 2.2245290454852147}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035958_6_1_I_1', 'publicationDate': '2022-08-09T17:56:40.361315536Z', 'illuminationElevationAngle': 55.09363914290544, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-09T17:59:47Z', 'incidenceAngleAcrossTrack': -24.505389406719043, 'illuminationAzimuthAngle': 161.3619905890851, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': -12.51121706900271, 'internalReference': 'SAL22030060', 'incidenceAngle': 26.214874664892193, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",7e484c4c-0c5c-40ec-b981-68b6c3cf9be4,airbus,2021-08-13 11:12:31.966000+00:00,,,7.291472654080191,0.35,MINUTES,492714,115,281.2993531199778,96,26.214874664892193,"POLYGON ((2.10892133 48.787468, 2.10890239 48.63966593, 2.3401557 48.62632258, 2.33976765 48.77604747, 2.10892133 48.787468))"
116,3651d7e8-911e-4288-bee7-b1ab5d887912,phr,phr,oneatlas,"{'commercialReference': 'SO22042127', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111058333_FR1_PX_E002N49_0502_02445', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T01:47:55.466145689Z', 'processingDate': '2022-08-12T01:07:40.568', 'parentIdentifier': 'DS_PHR1B_202208111059103_FR1_PX_E002N49_0502_02449', 'azimuthAngle': 179.9929084869412, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '550ba760-eda9-44fb-8dcb-712ecf8028bb', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.04249737379969, 'lon': 2.362605565514999}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '6cca2c40-b467-4c24-8d9f-371898c90ef9', 'publicationDate': '2022-08-12T01:47:55.466145689Z', 'illuminationElevationAngle': 54.38848662297732, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T01:47:55.466160305Z', 'incidenceAngleAcrossTrack': 1.95847171897192, 'illuminationAzimuthAngle': 156.0312383018016, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -6.030214068766076, 'incidenceAngle': 6.335832858489275, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059103_FR1_PX_E002N49_0502_02449', 'organisationName': 'AIRBUS DS GEO'}",3651d7e8-911e-4288-bee7-b1ab5d887912,airbus,2022-08-11 10:59:10.305000+00:00,,,0.0,0.5,MINUTES,282990,116,551.3042340974553,94,6.335832858489275,"POLYGON ((2.22429102 49.16519929, 2.22504755 48.91927443, 2.50015865 48.92009939, 2.50092011 49.16575863, 2.22429102 49.16519929))"
117,b9f51003-d7d4-427d-ba9d-669181e4dad0,pneo,pneo,oneatlas,"{'commercialReference': '000035398', 'qualified': False, 'lastUpdateDate': '2022-08-04T16:09:09Z', 'processingDate': '2022-08-04T16:01:24.543Z', 'azimuthAngle': 193.86424559959252, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '137ce298-9097-45bd-824c-b0f535289316', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00534200271134', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_15', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.785787752365735, 'lon': 2.0751928693745865}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035398_6_1_I_1', 'publicationDate': '2022-08-04T16:06:24.581773587Z', 'illuminationElevationAngle': 47.951352475918355, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-04T16:09:09Z', 'incidenceAngleAcrossTrack': -1.7906727650351781, 'illuminationAzimuthAngle': 159.92244178528097, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': 7.249627967640826, 'internalReference': 'SAL22029555', 'incidenceAngle': 7.453908956153739, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",b9f51003-d7d4-427d-ba9d-669181e4dad0,airbus,2021-09-02 10:58:02.768000+00:00,,,0.0,0.3,MINUTES,217314,117,152.4871654727231,117,7.453908956153739,"POLYGON ((1.9784591 48.83352819, 1.97860564 48.73714898, 2.17174144 48.73769211, 2.17192663 48.83437698, 1.9784591 48.83352819))"
118,64196bf6-d34a-42f0-ad9f-31cc9bb7d24d,phr,phr,oneatlas,"{'commercialReference': 'SO22050080', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208251051354_FR1_PX_E002N49_0502_01991', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-26T02:37:54.54628419Z', 'processingDate': '2022-08-26T01:21:13.602', 'parentIdentifier': 'DS_PHR1B_202208251052124_FR1_PX_E002N49_0502_01995', 'azimuthAngle': 179.9809915482609, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '86e89c1f-4a52-4943-9938-472d864f5c85', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.060126384653145, 'lon': 2.3623714316469164}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '390af2e7-c4d6-4c25-be85-7b00915e3453', 'publicationDate': '2022-08-26T02:37:54.54628419Z', 'illuminationElevationAngle': 49.76809286194738, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-26T02:37:54.546300829Z', 'incidenceAngleAcrossTrack': 8.552776461694547, 'illuminationAzimuthAngle': 156.5561504070284, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 17.65525964906907, 'incidenceAngle': 19.3932629639312, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208251052124_FR1_PX_E002N49_0502_01995', 'organisationName': 'AIRBUS DS GEO'}",64196bf6-d34a-42f0-ad9f-31cc9bb7d24d,airbus,2022-08-25 10:52:12.431000+00:00,,,0.0,0.5,MINUTES,225250,118,517.2300898152945,69,19.3932629639312,"POLYGON ((2.21580279 49.17353942, 2.21695197 48.9551091, 2.50784376 48.94670032, 2.50894008 49.16412425999999, 2.21580279 49.17353942))"
119,8491ee73-09a0-4b6f-8234-e2e612b43d5a,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202210271106386_FR1_PX_E002N48_0123_02182', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-10-27T14:43:30.541365152Z', 'processingDate': '2022-10-27T14:00:30.527Z', 'parentIdentifier': 'DS_PHR1A_202210271106386_FR1_PX_E002N48_0123_02182', 'azimuthAngle': 179.9896825016525, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2dbb27de-6e07-419f-81de-7d7a7dfd3013', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.94374552858333, 'lon': 2.0066190334085325}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '8c74466c-d14e-472b-9225-01489ef8e554', 'publicationDate': '2022-10-27T14:43:30.541365152Z', 'illuminationElevationAngle': 28.04228290341123, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-10-24T14:37:33.211813846Z', 'incidenceAngleAcrossTrack': -5.851929493423492, 'illuminationAzimuthAngle': 171.7603167884614, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.74882693335906, 'incidenceAngle': 14.85699977501388, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202210271106386_FR1_PX_E002N48_0123_02182', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",8491ee73-09a0-4b6f-8234-e2e612b43d5a,airbus,2022-10-27 11:06:38.680000+00:00,,,65.31860598293488,0.5,HOURS,230520,119,532.2378418570794,37,14.85699977501388,"POLYGON ((1.86461353 49.06121069, 1.86489672 48.83116967, 1.9678228 48.8301781, 2.14812929 48.82629036, 2.14836921 48.868798189999985, 2.14862454 49.05674748, 2.01689511 49.05968722, 1.86461353 49.06121069))"
120,df88ac12-48a3-4e41-8973-f319c16ca617,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-09-10T11:38:43.56583265Z', 'processingDate': '2022-09-10T11:28:09.329Z', 'azimuthAngle': 180.18179070764782, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '16831c4a-e7d5-4d5b-b1eb-d07f26623fd5', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01928303947260', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.59894846301442, 'lon': 2.3117314531683357}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '82e1acdd-62ad-45d9-bdf0-77fb0c772ad7', 'publicationDate': '2022-09-10T11:38:43.56583265Z', 'illuminationElevationAngle': 46.64686921859181, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-09-07T11:37:08.201721696Z', 'incidenceAngleAcrossTrack': -35.64196073186639, 'illuminationAzimuthAngle': 169.54298746686368, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -28.168036244699408, 'incidenceAngle': 38.975087197869016, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",df88ac12-48a3-4e41-8973-f319c16ca617,airbus,2022-09-10 11:19:37.104000+00:00,,,100.0,0.3,HOURS,131400,120,318.0773024746891,64,38.975087197869016,"POLYGON ((2.17187259 48.69041329, 2.1719068 48.55265419, 2.45159032 48.50742477, 2.45142848 48.64707923, 2.17187259 48.69041329))"
121,e609587e-3f98-4994-bb79-8bad48f180b8,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208051056103_FR1_PX_E002N49_0201_02408', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-24T23:59:41.714187179Z', 'processingDate': '2022-08-05T11:33:35.71Z', 'parentIdentifier': 'DS_PHR1A_202208051056103_FR1_PX_E002N49_0201_02408', 'azimuthAngle': 179.9836875474938, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c9cb2927-6e14-4ad6-b4a5-6f3d9e034a59', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.031747734740385, 'lon': 2.126128160920893}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'ab15e6b7-393e-41a2-8ec4-cf46c24cf8d7', 'publicationDate': '2022-08-24T23:59:41.714187179Z', 'illuminationElevationAngle': 55.69852031654967, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-08-16T12:02:06.394024622Z', 'incidenceAngleAcrossTrack': 3.389693112013184, 'illuminationAzimuthAngle': 153.2441610486684, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 18.68353007740923, 'incidenceAngle': 18.94780858891759, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202208051056103_FR1_PX_E002N49_0201_02408', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e609587e-3f98-4994-bb79-8bad48f180b8,airbus,2022-08-05 10:56:10.305000+00:00,,,36.00432200015038,0.5,HOURS,299890,121,622.405770531494,74,18.94780858891759,"POLYGON ((1.98242159 48.90051633, 2.11536597 48.90008064, 2.26962381 48.89732009, 2.27087689 49.16254267, 2.23632696 49.16333447999999, 2.2082277 49.16363048, 2.15132677 49.16486628, 2.10827808 49.1654832, 1.98137943 49.16623661, 1.98242159 48.90051633))"
122,23b1304d-94c0-4c5d-8ced-962c2f0c0012,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202102241059183_FR1_PX_E002N48_0524_01728', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-02-24T17:04:27Z', 'processingDate': '2021-02-24T15:48:22.135Z', 'parentIdentifier': 'DS_PHR1A_202102241059183_FR1_PX_E002N48_0524_01728', 'azimuthAngle': 180.022361950204, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b6b5bcf6-ab2f-4b35-be22-d33a1a71dbcc', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.362092959864143, 48.98518337006193], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_6b2f7b2c-cdb2-4e06-bf75-6c92af35fa03', 'publicationDate': '2021-02-24T15:57:17.200820809Z', 'illuminationElevationAngle': 30.19532356480409, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-02-22T15:56:36.855614321Z', 'incidenceAngleAcrossTrack': -3.68779031686598, 'illuminationAzimuthAngle': 161.4498643638042, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 15.27970191143004, 'incidenceAngle': 15.67882165841888, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202102241059183_FR1_PX_E002N48_0524_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",23b1304d-94c0-4c5d-8ced-962c2f0c0012,airbus,2021-02-24 10:59:18.305000+00:00,,,0.0,0.5,HOURS,351280,122,423.55850072860676,336,15.67882165841888,"POLYGON ((2.22046251 48.8918421, 2.25424759 48.8925912, 2.3654476 48.89421369999999, 2.5037607 48.89487237999999, 2.50419481 49.07846661, 2.38655553 49.07784635, 2.21999111 49.07520889, 2.22046251 48.8918421))"
123,32662905-088d-41f3-b55e-c0556c9715c7,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-12-15T08:37:20.383752942Z', 'processingDate': '2022-09-14T11:36:08.209Z', 'azimuthAngle': 179.94968023465805, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6f23f36a-6cf7-4fb8-bf66-bdbc9c85c5ce', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01934203999763', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.01255346957538, 'lon': 2.5479695032508594}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '9946ac6c-8100-4777-98b8-174462751e27', 'publicationDate': '2022-12-15T08:37:20.383752942Z', 'illuminationElevationAngle': 43.96811069354351, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-12-12T08:37:05.685321112Z', 'incidenceAngleAcrossTrack': -5.68717711019526, 'illuminationAzimuthAngle': 163.2653793021462, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.440262053723401, 'incidenceAngle': 11.729799190854933, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",32662905-088d-41f3-b55e-c0556c9715c7,airbus,2022-09-14 10:58:02.375000+00:00,,,20.6,0.3,HOURS,288000,123,212.84203106831995,8,11.729799190854933,"POLYGON ((2.6466198 49.08003043999999, 2.44931921 49.0775383, 2.44955793 48.94799359, 2.44955368 48.9471903, 2.44955063 48.945053399999985, 2.64647505 48.94705851, 2.64648436 48.9492036, 2.64648915 48.95000753, 2.6466198 49.08003043999999))"
124,effc9544-9fbc-43d9-bbef-613999a44fb6,pneo,pneo,oneatlas,"{'commercialReference': '000035563', 'qualified': False, 'lastUpdateDate': '2022-08-07T18:27:35Z', 'processingDate': '2022-08-07T18:18:09.289Z', 'azimuthAngle': 194.74496605149383, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8044cef5-cd53-4855-a365-87921a117942', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00734200635363', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_18', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.709626214469516, 'lon': 2.0670819815501202}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035563_1_1_I_1', 'publicationDate': '2022-08-07T18:25:02.49614301Z', 'illuminationElevationAngle': 29.323680833215782, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-07T18:27:35Z', 'incidenceAngleAcrossTrack': -6.328977434403725, 'illuminationAzimuthAngle': 169.39525539714776, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': 20.525606417861034, 'internalReference': 'SAL22029697', 'incidenceAngle': 21.148419901490843, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",effc9544-9fbc-43d9-bbef-613999a44fb6,airbus,2021-10-24 10:58:24.045000+00:00,,,0.0,0.33,MINUTES,308862,124,233.14182120822977,102,21.148419901490843,"POLYGON ((1.96456492 48.77638709, 1.96482453 48.63760267, 2.1692863 48.64214927, 2.16959904 48.78162752, 1.96456492 48.77638709))"
